id, file_name, class_id, class_name
190,piano_3_Af_a_m_89.wav,3,a
191,piano_3_Af_a_m_90.wav,3,a
192,piano_3_Af_a_m_91.wav,3,a
193,piano_3_Af_a_m_92.wav,3,a
194,piano_3_Af_a_m_93.wav,3,a
195,piano_3_Af_a_m_94.wav,3,a
196,piano_3_Af_a_m_95.wav,3,a
197,piano_3_Af_a_m_96.wav,3,a
198,piano_3_Af_a_m_97.wav,3,a
199,piano_3_Af_a_m_98.wav,3,a
200,piano_3_Af_a_m_99.wav,3,a
201,piano_3_Af_a_p_00.wav,3,a
202,piano_3_Af_a_p_01.wav,3,a
203,piano_3_Af_a_p_02.wav,3,a
204,piano_3_Af_a_p_03.wav,3,a
205,piano_3_Af_a_p_04.wav,3,a
206,piano_3_Af_a_p_05.wav,3,a
207,piano_3_Af_a_p_06.wav,3,a
208,piano_3_Af_a_p_07.wav,3,a
209,piano_3_Af_a_p_08.wav,3,a
210,piano_3_Af_a_p_09.wav,3,a
211,piano_3_Af_a_p_10.wav,3,a
212,piano_3_Af_a_p_11.wav,3,a
213,piano_3_Af_a_p_12.wav,3,a
214,piano_3_Af_a_p_13.wav,3,a
215,piano_3_Af_a_p_14.wav,3,a
216,piano_3_Af_a_p_15.wav,3,a
217,piano_3_Af_a_p_16.wav,3,a
218,piano_3_Af_a_p_17.wav,3,a
219,piano_3_Af_a_p_18.wav,3,a
220,piano_3_Af_a_p_19.wav,3,a
221,piano_3_Af_a_p_20.wav,3,a
222,piano_3_Af_a_p_21.wav,3,a
223,piano_3_Af_a_p_22.wav,3,a
224,piano_3_Af_a_p_23.wav,3,a
225,piano_3_Af_a_p_24.wav,3,a
226,piano_3_Af_a_p_25.wav,3,a
227,piano_3_Af_a_p_26.wav,3,a
228,piano_3_Af_a_p_27.wav,3,a
229,piano_3_Af_a_p_28.wav,3,a
230,piano_3_Af_a_p_29.wav,3,a
231,piano_3_Af_a_p_30.wav,3,a
232,piano_3_Af_a_p_31.wav,3,a
233,piano_3_Af_a_p_32.wav,3,a
234,piano_3_Af_a_p_33.wav,3,a
235,piano_3_Af_a_p_34.wav,3,a
236,piano_3_Af_a_p_35.wav,3,a
237,piano_3_Af_a_p_36.wav,3,a
238,piano_3_Af_a_p_37.wav,3,a
239,piano_3_Af_a_p_38.wav,3,a
240,piano_3_Af_a_p_39.wav,3,a
241,piano_3_Af_a_p_40.wav,3,a
242,piano_3_Af_a_p_41.wav,3,a
243,piano_3_Af_a_p_42.wav,3,a
244,piano_3_Af_a_p_43.wav,3,a
245,piano_3_Af_a_p_44.wav,3,a
246,piano_3_Af_a_p_45.wav,3,a
247,piano_3_Af_a_p_46.wav,3,a
248,piano_3_Af_a_p_47.wav,3,a
249,piano_3_Af_a_p_48.wav,3,a
250,piano_3_Af_a_p_49.wav,3,a
251,piano_3_Af_a_p_50.wav,3,a
252,piano_3_Af_a_p_51.wav,3,a
253,piano_3_Af_a_p_52.wav,3,a
254,piano_3_Af_a_p_53.wav,3,a
255,piano_3_Af_a_p_54.wav,3,a
256,piano_3_Af_a_p_55.wav,3,a
257,piano_3_Af_a_p_56.wav,3,a
258,piano_3_Af_a_p_57.wav,3,a
259,piano_3_Af_a_p_58.wav,3,a
260,piano_3_Af_a_p_59.wav,3,a
261,piano_3_Af_a_p_60.wav,3,a
262,piano_3_Af_a_p_61.wav,3,a
263,piano_3_Af_a_p_62.wav,3,a
264,piano_3_Af_a_p_63.wav,3,a
265,piano_3_Af_a_p_64.wav,3,a
266,piano_3_Af_a_p_65.wav,3,a
267,piano_3_Af_a_p_66.wav,3,a
268,piano_3_Af_a_p_67.wav,3,a
269,piano_3_Af_a_p_68.wav,3,a
270,piano_3_Af_a_p_69.wav,3,a
271,piano_3_Af_a_p_70.wav,3,a
272,piano_3_Af_a_p_71.wav,3,a
273,piano_3_Af_a_p_72.wav,3,a
274,piano_3_Af_a_p_73.wav,3,a
275,piano_3_Af_a_p_74.wav,3,a
276,piano_3_Af_a_p_75.wav,3,a
277,piano_3_Af_a_p_76.wav,3,a
278,piano_3_Af_a_p_77.wav,3,a
279,piano_3_Af_a_p_78.wav,3,a
280,piano_3_Af_a_p_79.wav,3,a
281,piano_3_Af_a_p_80.wav,3,a
282,piano_3_Af_a_p_81.wav,3,a
283,piano_3_Af_a_p_82.wav,3,a
284,piano_3_Af_a_p_83.wav,3,a
285,piano_3_Af_a_p_84.wav,3,a
286,piano_3_Af_a_p_85.wav,3,a
287,piano_3_Af_a_p_86.wav,3,a
288,piano_3_Af_a_p_87.wav,3,a
289,piano_3_Af_a_p_88.wav,3,a
290,piano_3_Af_a_p_89.wav,3,a
291,piano_3_Af_a_p_90.wav,3,a
292,piano_3_Af_a_p_91.wav,3,a
293,piano_3_Af_a_p_92.wav,3,a
294,piano_3_Af_a_p_93.wav,3,a
295,piano_3_Af_a_p_94.wav,3,a
296,piano_3_Af_a_p_95.wav,3,a
297,piano_3_Af_a_p_96.wav,3,a
298,piano_3_Af_a_p_97.wav,3,a
299,piano_3_Af_a_p_98.wav,3,a
300,piano_3_Af_a_p_99.wav,3,a
301,piano_3_Af_d_f_00.wav,2,d
302,piano_3_Af_d_f_01.wav,2,d
303,piano_3_Af_d_f_02.wav,2,d
304,piano_3_Af_d_f_03.wav,2,d
305,piano_3_Af_d_f_04.wav,2,d
306,piano_3_Af_d_f_05.wav,2,d
307,piano_3_Af_d_f_06.wav,2,d
308,piano_3_Af_d_f_07.wav,2,d
309,piano_3_Af_d_f_08.wav,2,d
310,piano_3_Af_d_f_09.wav,2,d
311,piano_3_Af_d_f_10.wav,2,d
312,piano_3_Af_d_f_11.wav,2,d
313,piano_3_Af_d_f_12.wav,2,d
314,piano_3_Af_d_f_13.wav,2,d
315,piano_3_Af_d_f_14.wav,2,d
316,piano_3_Af_d_f_15.wav,2,d
317,piano_3_Af_d_f_16.wav,2,d
318,piano_3_Af_d_f_17.wav,2,d
319,piano_3_Af_d_f_18.wav,2,d
320,piano_3_Af_d_f_19.wav,2,d
321,piano_3_Af_d_f_20.wav,2,d
322,piano_3_Af_d_f_21.wav,2,d
323,piano_3_Af_d_f_22.wav,2,d
324,piano_3_Af_d_f_23.wav,2,d
325,piano_3_Af_d_f_24.wav,2,d
326,piano_3_Af_d_f_25.wav,2,d
327,piano_3_Af_d_f_26.wav,2,d
328,piano_3_Af_d_f_27.wav,2,d
329,piano_3_Af_d_f_28.wav,2,d
330,piano_3_Af_d_f_29.wav,2,d
331,piano_3_Af_d_f_30.wav,2,d
332,piano_3_Af_d_f_31.wav,2,d
333,piano_3_Af_d_f_32.wav,2,d
334,piano_3_Af_d_f_33.wav,2,d
335,piano_3_Af_d_f_34.wav,2,d
336,piano_3_Af_d_f_35.wav,2,d
337,piano_3_Af_d_f_36.wav,2,d
338,piano_3_Af_d_f_37.wav,2,d
339,piano_3_Af_d_f_38.wav,2,d
340,piano_3_Af_d_f_39.wav,2,d
341,piano_3_Af_d_f_40.wav,2,d
342,piano_3_Af_d_f_41.wav,2,d
343,piano_3_Af_d_f_42.wav,2,d
344,piano_3_Af_d_f_43.wav,2,d
345,piano_3_Af_d_f_44.wav,2,d
346,piano_3_Af_d_f_45.wav,2,d
347,piano_3_Af_d_f_46.wav,2,d
348,piano_3_Af_d_f_47.wav,2,d
349,piano_3_Af_d_f_48.wav,2,d
350,piano_3_Af_d_f_49.wav,2,d
351,piano_3_Af_d_f_50.wav,2,d
352,piano_3_Af_d_f_51.wav,2,d
353,piano_3_Af_d_f_52.wav,2,d
354,piano_3_Af_d_f_53.wav,2,d
355,piano_3_Af_d_f_54.wav,2,d
356,piano_3_Af_d_f_55.wav,2,d
357,piano_3_Af_d_f_56.wav,2,d
358,piano_3_Af_d_f_57.wav,2,d
359,piano_3_Af_d_f_58.wav,2,d
360,piano_3_Af_d_f_59.wav,2,d
361,piano_3_Af_d_f_60.wav,2,d
362,piano_3_Af_d_f_61.wav,2,d
363,piano_3_Af_d_f_62.wav,2,d
364,piano_3_Af_d_f_63.wav,2,d
365,piano_3_Af_d_f_64.wav,2,d
366,piano_3_Af_d_f_65.wav,2,d
367,piano_3_Af_d_f_66.wav,2,d
368,piano_3_Af_d_f_67.wav,2,d
369,piano_3_Af_d_f_68.wav,2,d
370,piano_3_Af_d_f_69.wav,2,d
371,piano_3_Af_d_f_70.wav,2,d
372,piano_3_Af_d_f_71.wav,2,d
373,piano_3_Af_d_f_72.wav,2,d
374,piano_3_Af_d_f_73.wav,2,d
375,piano_3_Af_d_f_74.wav,2,d
376,piano_3_Af_d_f_75.wav,2,d
377,piano_3_Af_d_f_76.wav,2,d
378,piano_3_Af_d_f_77.wav,2,d
379,piano_3_Af_d_f_78.wav,2,d
380,piano_3_Af_d_f_79.wav,2,d
381,piano_3_Af_d_f_80.wav,2,d
382,piano_3_Af_d_f_81.wav,2,d
383,piano_3_Af_d_f_82.wav,2,d
384,piano_3_Af_d_f_83.wav,2,d
385,piano_3_Af_d_f_84.wav,2,d
386,piano_3_Af_d_f_85.wav,2,d
387,piano_3_Af_d_f_86.wav,2,d
388,piano_3_Af_d_f_87.wav,2,d
389,piano_3_Af_d_f_88.wav,2,d
390,piano_3_Af_d_f_89.wav,2,d
391,piano_3_Af_d_f_90.wav,2,d
392,piano_3_Af_d_f_91.wav,2,d
393,piano_3_Af_d_f_92.wav,2,d
394,piano_3_Af_d_f_93.wav,2,d
395,piano_3_Af_d_f_94.wav,2,d
396,piano_3_Af_d_f_95.wav,2,d
397,piano_3_Af_d_f_96.wav,2,d
398,piano_3_Af_d_f_97.wav,2,d
399,piano_3_Af_d_f_98.wav,2,d
400,piano_3_Af_d_f_99.wav,2,d
401,piano_3_Af_d_m_00.wav,2,d
402,piano_3_Af_d_m_01.wav,2,d
403,piano_3_Af_d_m_02.wav,2,d
404,piano_3_Af_d_m_03.wav,2,d
405,piano_3_Af_d_m_04.wav,2,d
406,piano_3_Af_d_m_05.wav,2,d
407,piano_3_Af_d_m_06.wav,2,d
408,piano_3_Af_d_m_07.wav,2,d
409,piano_3_Af_d_m_08.wav,2,d
410,piano_3_Af_d_m_09.wav,2,d
411,piano_3_Af_d_m_10.wav,2,d
412,piano_3_Af_d_m_11.wav,2,d
413,piano_3_Af_d_m_12.wav,2,d
414,piano_3_Af_d_m_13.wav,2,d
415,piano_3_Af_d_m_14.wav,2,d
416,piano_3_Af_d_m_15.wav,2,d
417,piano_3_Af_d_m_16.wav,2,d
418,piano_3_Af_d_m_17.wav,2,d
419,piano_3_Af_d_m_18.wav,2,d
420,piano_3_Af_d_m_19.wav,2,d
421,piano_3_Af_d_m_20.wav,2,d
422,piano_3_Af_d_m_21.wav,2,d
423,piano_3_Af_d_m_22.wav,2,d
424,piano_3_Af_d_m_23.wav,2,d
425,piano_3_Af_d_m_24.wav,2,d
426,piano_3_Af_d_m_25.wav,2,d
427,piano_3_Af_d_m_26.wav,2,d
428,piano_3_Af_d_m_27.wav,2,d
429,piano_3_Af_d_m_28.wav,2,d
430,piano_3_Af_d_m_29.wav,2,d
431,piano_3_Af_d_m_30.wav,2,d
432,piano_3_Af_d_m_31.wav,2,d
433,piano_3_Af_d_m_32.wav,2,d
434,piano_3_Af_d_m_33.wav,2,d
435,piano_3_Af_d_m_34.wav,2,d
436,piano_3_Af_d_m_35.wav,2,d
437,piano_3_Af_d_m_36.wav,2,d
438,piano_3_Af_d_m_37.wav,2,d
439,piano_3_Af_d_m_38.wav,2,d
440,piano_3_Af_d_m_39.wav,2,d
441,piano_3_Af_d_m_40.wav,2,d
442,piano_3_Af_d_m_41.wav,2,d
443,piano_3_Af_d_m_42.wav,2,d
444,piano_3_Af_d_m_43.wav,2,d
445,piano_3_Af_d_m_44.wav,2,d
446,piano_3_Af_d_m_45.wav,2,d
447,piano_3_Af_d_m_46.wav,2,d
448,piano_3_Af_d_m_47.wav,2,d
449,piano_3_Af_d_m_48.wav,2,d
450,piano_3_Af_d_m_49.wav,2,d
451,piano_3_Af_d_m_50.wav,2,d
452,piano_3_Af_d_m_51.wav,2,d
453,piano_3_Af_d_m_52.wav,2,d
454,piano_3_Af_d_m_53.wav,2,d
455,piano_3_Af_d_m_54.wav,2,d
456,piano_3_Af_d_m_55.wav,2,d
457,piano_3_Af_d_m_56.wav,2,d
458,piano_3_Af_d_m_57.wav,2,d
459,piano_3_Af_d_m_58.wav,2,d
460,piano_3_Af_d_m_59.wav,2,d
461,piano_3_Af_d_m_60.wav,2,d
462,piano_3_Af_d_m_61.wav,2,d
463,piano_3_Af_d_m_62.wav,2,d
464,piano_3_Af_d_m_63.wav,2,d
465,piano_3_Af_d_m_64.wav,2,d
466,piano_3_Af_d_m_65.wav,2,d
467,piano_3_Af_d_m_66.wav,2,d
468,piano_3_Af_d_m_67.wav,2,d
469,piano_3_Af_d_m_68.wav,2,d
470,piano_3_Af_d_m_69.wav,2,d
471,piano_3_Af_d_m_70.wav,2,d
472,piano_3_Af_d_m_71.wav,2,d
473,piano_3_Af_d_m_72.wav,2,d
474,piano_3_Af_d_m_73.wav,2,d
475,piano_3_Af_d_m_74.wav,2,d
476,piano_3_Af_d_m_75.wav,2,d
477,piano_3_Af_d_m_76.wav,2,d
478,piano_3_Af_d_m_77.wav,2,d
479,piano_3_Af_d_m_78.wav,2,d
480,piano_3_Af_d_m_79.wav,2,d
481,piano_3_Af_d_m_80.wav,2,d
482,piano_3_Af_d_m_81.wav,2,d
483,piano_3_Af_d_m_82.wav,2,d
484,piano_3_Af_d_m_83.wav,2,d
485,piano_3_Af_d_m_84.wav,2,d
486,piano_3_Af_d_m_85.wav,2,d
487,piano_3_Af_d_m_86.wav,2,d
488,piano_3_Af_d_m_87.wav,2,d
489,piano_3_Af_d_m_88.wav,2,d
490,piano_3_Af_d_m_89.wav,2,d
491,piano_3_Af_d_m_90.wav,2,d
492,piano_3_Af_d_m_91.wav,2,d
493,piano_3_Af_d_m_92.wav,2,d
494,piano_3_Af_d_m_93.wav,2,d
495,piano_3_Af_d_m_94.wav,2,d
496,piano_3_Af_d_m_95.wav,2,d
497,piano_3_Af_d_m_96.wav,2,d
498,piano_3_Af_d_m_97.wav,2,d
499,piano_3_Af_d_m_98.wav,2,d
500,piano_3_Af_d_m_99.wav,2,d
501,piano_3_Af_d_p_00.wav,2,d
502,piano_3_Af_d_p_01.wav,2,d
503,piano_3_Af_d_p_02.wav,2,d
504,piano_3_Af_d_p_03.wav,2,d
505,piano_3_Af_d_p_04.wav,2,d
506,piano_3_Af_d_p_05.wav,2,d
507,piano_3_Af_d_p_06.wav,2,d
508,piano_3_Af_d_p_07.wav,2,d
509,piano_3_Af_d_p_08.wav,2,d
510,piano_3_Af_d_p_09.wav,2,d
511,piano_3_Af_d_p_10.wav,2,d
512,piano_3_Af_d_p_11.wav,2,d
513,piano_3_Af_d_p_12.wav,2,d
514,piano_3_Af_d_p_13.wav,2,d
515,piano_3_Af_d_p_14.wav,2,d
516,piano_3_Af_d_p_15.wav,2,d
517,piano_3_Af_d_p_16.wav,2,d
518,piano_3_Af_d_p_17.wav,2,d
519,piano_3_Af_d_p_18.wav,2,d
520,piano_3_Af_d_p_19.wav,2,d
521,piano_3_Af_d_p_20.wav,2,d
522,piano_3_Af_d_p_21.wav,2,d
523,piano_3_Af_d_p_22.wav,2,d
524,piano_3_Af_d_p_23.wav,2,d
525,piano_3_Af_d_p_24.wav,2,d
526,piano_3_Af_d_p_25.wav,2,d
527,piano_3_Af_d_p_26.wav,2,d
528,piano_3_Af_d_p_27.wav,2,d
529,piano_3_Af_d_p_28.wav,2,d
530,piano_3_Af_d_p_29.wav,2,d
531,piano_3_Af_d_p_30.wav,2,d
532,piano_3_Af_d_p_31.wav,2,d
533,piano_3_Af_d_p_32.wav,2,d
534,piano_3_Af_d_p_33.wav,2,d
535,piano_3_Af_d_p_34.wav,2,d
536,piano_3_Af_d_p_35.wav,2,d
537,piano_3_Af_d_p_36.wav,2,d
538,piano_3_Af_d_p_37.wav,2,d
539,piano_3_Af_d_p_38.wav,2,d
540,piano_3_Af_d_p_39.wav,2,d
541,piano_3_Af_d_p_40.wav,2,d
542,piano_3_Af_d_p_41.wav,2,d
543,piano_3_Af_d_p_42.wav,2,d
544,piano_3_Af_d_p_43.wav,2,d
545,piano_3_Af_d_p_44.wav,2,d
546,piano_3_Af_d_p_45.wav,2,d
547,piano_3_Af_d_p_46.wav,2,d
548,piano_3_Af_d_p_47.wav,2,d
549,piano_3_Af_d_p_48.wav,2,d
550,piano_3_Af_d_p_49.wav,2,d
551,piano_3_Af_d_p_50.wav,2,d
552,piano_3_Af_d_p_51.wav,2,d
553,piano_3_Af_d_p_52.wav,2,d
554,piano_3_Af_d_p_53.wav,2,d
555,piano_3_Af_d_p_54.wav,2,d
556,piano_3_Af_d_p_55.wav,2,d
557,piano_3_Af_d_p_56.wav,2,d
558,piano_3_Af_d_p_57.wav,2,d
559,piano_3_Af_d_p_58.wav,2,d
560,piano_3_Af_d_p_59.wav,2,d
561,piano_3_Af_d_p_60.wav,2,d
562,piano_3_Af_d_p_61.wav,2,d
563,piano_3_Af_d_p_62.wav,2,d
564,piano_3_Af_d_p_63.wav,2,d
565,piano_3_Af_d_p_64.wav,2,d
566,piano_3_Af_d_p_65.wav,2,d
567,piano_3_Af_d_p_66.wav,2,d
568,piano_3_Af_d_p_67.wav,2,d
569,piano_3_Af_d_p_68.wav,2,d
570,piano_3_Af_d_p_69.wav,2,d
571,piano_3_Af_d_p_70.wav,2,d
572,piano_3_Af_d_p_71.wav,2,d
573,piano_3_Af_d_p_72.wav,2,d
574,piano_3_Af_d_p_73.wav,2,d
575,piano_3_Af_d_p_74.wav,2,d
576,piano_3_Af_d_p_75.wav,2,d
577,piano_3_Af_d_p_76.wav,2,d
578,piano_3_Af_d_p_77.wav,2,d
579,piano_3_Af_d_p_78.wav,2,d
580,piano_3_Af_d_p_79.wav,2,d
581,piano_3_Af_d_p_80.wav,2,d
582,piano_3_Af_d_p_81.wav,2,d
583,piano_3_Af_d_p_82.wav,2,d
584,piano_3_Af_d_p_83.wav,2,d
585,piano_3_Af_d_p_84.wav,2,d
586,piano_3_Af_d_p_85.wav,2,d
587,piano_3_Af_d_p_86.wav,2,d
588,piano_3_Af_d_p_87.wav,2,d
589,piano_3_Af_d_p_88.wav,2,d
590,piano_3_Af_d_p_89.wav,2,d
591,piano_3_Af_d_p_90.wav,2,d
592,piano_3_Af_d_p_91.wav,2,d
593,piano_3_Af_d_p_92.wav,2,d
594,piano_3_Af_d_p_93.wav,2,d
595,piano_3_Af_d_p_94.wav,2,d
596,piano_3_Af_d_p_95.wav,2,d
597,piano_3_Af_d_p_96.wav,2,d
598,piano_3_Af_d_p_97.wav,2,d
599,piano_3_Af_d_p_98.wav,2,d
600,piano_3_Af_d_p_99.wav,2,d
601,piano_3_Af_j_f_00.wav,0,j
602,piano_3_Af_j_f_01.wav,0,j
603,piano_3_Af_j_f_02.wav,0,j
604,piano_3_Af_j_f_03.wav,0,j
605,piano_3_Af_j_f_04.wav,0,j
606,piano_3_Af_j_f_05.wav,0,j
607,piano_3_Af_j_f_06.wav,0,j
